track_id,track_title,course_id,course_title,topic_id,lesson_id,lesson_type,lesson_duration_in_mins
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_1,PRACTICE,25
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_2,PRACTICE,30
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_3,SESSION,5
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_4,SESSION,15
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_5,PRACTICE,2000
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_6,SESSION,15
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_7,SESSION,60
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_8,PRACTICE,80
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_9,SESSION,45
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_10,SESSION,35
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_11,PRACTICE,105
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_12,PRACTICE,30
track_1,Backend Developer,course_1,Node JS,topic_1,lesson_13,SESSION,60
track_1,Backend Developer,course_1,Node JS,topic_2,lesson_14,PRACTICE,120
track_1,Backend Developer,course_1,Node JS,topic_2,lesson_15,SESSION,20
track_1,Backend Developer,course_1,Node JS,topic_2,lesson_16,SESSION,15
track_1,Backend Developer,course_1,Node JS,topic_2,lesson_17,SESSION,25
track_1,Backend Developer,course_1,Node JS,topic_2,lesson_18,SESSION,15
track_1,Backend Developer,course_1,Node JS,topic_2,lesson_19,PRACTICE,30
track_1,Backend Developer,course_1,Node JS,topic_2,lesson_20,SESSION,35
track_1,Backend Developer,course_1,Node JS,topic_2,lesson_21,SESSION,15
track_1,Backend Developer,course_1,Node JS,topic_2,lesson_22,PRACTICE,45
track_1,Backend Developer,course_1,Node JS,topic_3,lesson_23,EXAM,30
track_1,Backend Developer,course_1,Node JS,topic_3,lesson_24,EXAM,45
track_1,Backend Developer,course_1,Node JS,topic_3,lesson_25,EXAM,45
track_1,Backend Developer,course_1,Node JS,topic_4,lesson_26,PRACTICE,30
track_1,Backend Developer,course_1,Node JS,topic_4,lesson_27,SESSION,40
track_1,Backend Developer,course_1,Node JS,topic_4,lesson_28,PRACTICE,30
track_1,Backend Developer,course_1,Node JS,topic_4,lesson_29,SESSION,15
track_1,Backend Developer,course_1,Node JS,topic_4,lesson_30,SESSION,40
track_1,Backend Developer,course_1,Node JS,topic_4,lesson_31,SESSION,15
track_1,Backend Developer,course_1,Node JS,topic_4,lesson_32,PRACTICE,30
track_1,Backend Developer,course_1,Node JS,topic_4,lesson_33,SESSION,35
track_1,Backend Developer,course_1,Node JS,topic_4,lesson_34,SESSION,15
track_1,Backend Developer,course_1,Node JS,topic_4,lesson_35,PRACTICE,30
track_1,Backend Developer,course_1,Node JS,topic_4,lesson_36,PRACTICE,90
track_1,Backend Developer,course_1,Node JS,topic_5,lesson_37,PRACTICE,90
track_1,Backend Developer,course_1,Node JS,topic_5,lesson_38,PRACTICE,180
track_1,Backend Developer,course_1,Node JS,topic_6,lesson_39,SESSION,20
track_1,Backend Developer,course_1,Node JS,topic_6,lesson_40,SESSION,5
track_1,Backend Developer,course_1,Node JS,topic_6,lesson_41,SESSION,5
track_1,Backend Developer,course_1,Node JS,topic_6,lesson_42,SESSION,5
track_1,Backend Developer,course_1,Node JS,topic_6,lesson_43,SESSION,5
track_1,Backend Developer,course_1,Node JS,topic_6,lesson_44,SESSION,5
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_45,SESSION,45
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_46,SESSION,40
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_47,PRACTICE,30
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_48,PRACTICE,90
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_49,SESSION,15
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_50,PRACTICE,30
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_51,SESSION,15
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_52,PRACTICE,80
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_53,PRACTICE,120
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_54,PRACTICE,30
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_55,PRACTICE,120
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_56,SESSION,45
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_57,SESSION,15
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_58,PRACTICE,90
track_1,Backend Developer,course_1,Node JS,topic_7,lesson_59,SESSION,55
track_2,English for Beginners,course_2,About Me,topic_8,lesson_60,PRACTICE,15
track_2,English for Beginners,course_2,About Me,topic_8,lesson_61,PRACTICE,15
track_2,English for Beginners,course_2,About Me,topic_8,lesson_62,PRACTICE,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_63,PRACTICE,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_64,PRACTICE,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_65,SESSION,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_66,PRACTICE,15
track_2,English for Beginners,course_2,About Me,topic_8,lesson_67,PRACTICE,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_68,PRACTICE,15
track_2,English for Beginners,course_2,About Me,topic_8,lesson_69,SESSION,10
track_2,English for Beginners,course_2,About Me,topic_8,lesson_70,PRACTICE,15
track_2,English for Beginners,course_2,About Me,topic_8,lesson_71,SESSION,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_72,PRACTICE,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_73,PRACTICE,30
track_2,English for Beginners,course_2,About Me,topic_8,lesson_74,SESSION,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_75,SESSION,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_76,PRACTICE,15
track_2,English for Beginners,course_2,About Me,topic_8,lesson_77,SESSION,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_78,PRACTICE,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_79,SESSION,20
track_2,English for Beginners,course_2,About Me,topic_8,lesson_80,PRACTICE,30
track_2,English for Beginners,course_2,About Me,topic_8,lesson_81,PRACTICE,15
track_2,English for Beginners,course_2,About Me,topic_9,lesson_82,SESSION,25
track_2,English for Beginners,course_2,About Me,topic_10,lesson_83,EXAM,20
track_2,English for Beginners,course_2,About Me,topic_10,lesson_84,EXAM,20
track_2,English for Beginners,course_2,About Me,topic_10,lesson_85,EXAM,20
track_2,English for Beginners,course_2,About Me,topic_10,lesson_86,EXAM,20
track_2,English for Beginners,course_2,About Me,topic_10,lesson_87,EXAM,20
track_2,English for Beginners,course_2,About Me,topic_10,lesson_88,EXAM,20
track_2,English for Beginners,course_2,About Me,topic_10,lesson_89,EXAM,20
track_2,English for Beginners,course_2,About Me,topic_10,lesson_90,EXAM,20
track_2,English for Beginners,course_2,About Me,topic_10,lesson_91,EXAM,20
track_2,English for Beginners,course_2,About Me,topic_10,lesson_92,EXAM,20
track_2,English for Beginners,course_2,About Me,topic_11,lesson_93,PRACTICE,15
track_2,English for Beginners,course_2,About Me,topic_11,lesson_94,SESSION,20
track_2,English for Beginners,course_2,About Me,topic_11,lesson_95,PRACTICE,15
track_2,English for Beginners,course_3,My Family,topic_12,lesson_96,EXAM,30
track_2,English for Beginners,course_3,My Family,topic_12,lesson_97,EXAM,20
track_2,English for Beginners,course_3,My Family,topic_12,lesson_98,EXAM,20
track_2,English for Beginners,course_3,My Family,topic_13,lesson_99,SESSION,20
track_2,English for Beginners,course_3,My Family,topic_13,lesson_100,EXAM,30
track_2,English for Beginners,course_3,My Family,topic_14,lesson_101,SESSION,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_102,SESSION,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_103,SESSION,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_104,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_105,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_106,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_107,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_108,SESSION,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_109,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_110,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_111,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_112,SESSION,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_113,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_114,SESSION,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_115,PRACTICE,10
track_2,English for Beginners,course_3,My Family,topic_14,lesson_116,PRACTICE,10
track_2,English for Beginners,course_3,My Family,topic_14,lesson_117,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_118,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_119,SESSION,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_120,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_121,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_14,lesson_122,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_15,lesson_123,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_15,lesson_124,PRACTICE,20
track_2,English for Beginners,course_3,My Family,topic_15,lesson_125,SESSION,20
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_16,lesson_126,SESSION,35
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_17,lesson_127,SESSION,25
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_18,lesson_128,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_18,lesson_129,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_18,lesson_130,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_18,lesson_131,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_19,lesson_132,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_19,lesson_133,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_19,lesson_134,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_19,lesson_135,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_20,lesson_136,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_20,lesson_137,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_20,lesson_138,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_20,lesson_139,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_21,lesson_140,SESSION,45
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_22,lesson_141,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_22,lesson_142,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_22,lesson_143,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_22,lesson_144,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_23,lesson_145,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_24,lesson_146,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_24,lesson_147,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_24,lesson_148,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_24,lesson_149,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_25,lesson_150,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_26,lesson_151,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_26,lesson_152,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_26,lesson_153,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_26,lesson_154,SESSION,45
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_27,lesson_155,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_28,lesson_156,SESSION,30
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_28,lesson_157,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_28,lesson_158,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_28,lesson_159,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_29,lesson_160,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_30,lesson_161,SESSION,35
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_31,lesson_162,PRACTICE,15
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_31,lesson_163,PRACTICE,15
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_31,lesson_164,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_31,lesson_165,PRACTICE,15
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_32,lesson_166,SESSION,45
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_32,lesson_167,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_32,lesson_168,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_32,lesson_169,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_33,lesson_170,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_33,lesson_171,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_33,lesson_172,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_33,lesson_173,SESSION,35
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_34,lesson_174,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_34,lesson_175,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_34,lesson_176,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_34,lesson_177,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_35,lesson_178,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_35,lesson_179,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_35,lesson_180,SESSION,40
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_35,lesson_181,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_36,lesson_182,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_36,lesson_183,PRACTICE,10
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_36,lesson_184,SESSION,30
track_3,XPM 4.0 Intermediate,course_4,Self - talk,topic_36,lesson_185,PRACTICE,10
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_37,lesson_186,SESSION,5
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_37,lesson_187,SESSION,5
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_37,lesson_188,SESSION,5
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_37,lesson_189,SESSION,5
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_38,lesson_190,SESSION,5
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_38,lesson_191,SESSION,5
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_38,lesson_192,SESSION,5
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_38,lesson_193,SESSION,5
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_39,lesson_194,SESSION,55
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_39,lesson_195,SESSION,50
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_39,lesson_196,SESSION,45
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_40,lesson_197,SESSION,35
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_41,lesson_198,SESSION,55
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_42,lesson_199,SESSION,35
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_42,lesson_200,SESSION,53
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_42,lesson_201,SESSION,20
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_42,lesson_202,SESSION,20
track_4,Intro to CCBP 4.0 Intensive,course_5,Introduction,topic_42,lesson_203,SESSION,60
track_5,Aptitude,course_6,Input - Output,topic_43,lesson_204,SESSION,30
track_5,Aptitude,course_6,Input - Output,topic_43,lesson_205,PRACTICE,15
track_5,Aptitude,course_6,Input - Output,topic_43,lesson_206,PRACTICE,15
track_5,Aptitude,course_6,Input - Output,topic_43,lesson_207,PRACTICE,15
track_5,Aptitude,course_6,Input - Output,topic_43,lesson_208,SESSION,20
track_5,Aptitude,course_6,Input - Output,topic_43,lesson_209,SESSION,25
track_5,Aptitude,course_6,Input - Output,topic_44,lesson_210,PRACTICE,15
track_5,Aptitude,course_6,Input - Output,topic_44,lesson_211,SESSION,20
track_5,Aptitude,course_6,Input - Output,topic_44,lesson_212,PRACTICE,15
track_5,Aptitude,course_6,Input - Output,topic_44,lesson_213,PRACTICE,15
track_5,Aptitude,course_6,Input - Output,topic_44,lesson_214,SESSION,25
track_5,Aptitude,course_6,Input - Output,topic_44,lesson_215,PRACTICE,15
track_5,Aptitude,course_6,Input - Output,topic_44,lesson_216,SESSION,20
track_5,Aptitude,course_6,Input - Output,topic_44,lesson_217,PRACTICE,15
track_5,Aptitude,course_6,Input - Output,topic_44,lesson_218,PRACTICE,15
track_5,Aptitude,course_6,Input - Output,topic_44,lesson_219,PRACTICE,15
track_5,Aptitude,course_6,Input - Output,topic_44,lesson_220,SESSION,10
track_5,Aptitude,course_6,Input - Output,topic_45,lesson_221,PRACTICE,15
track_5,Aptitude,course_6,Input - Output,topic_45,lesson_222,SESSION,25
track_5,Aptitude,course_7,Verbal Ability,topic_46,lesson_223,EXAM,20
track_5,Aptitude,course_7,Verbal Ability,topic_46,lesson_224,EXAM,40
track_5,Aptitude,course_7,Verbal Ability,topic_46,lesson_225,EXAM,20
track_6,Programming,course_8,Data Structures,topic_47,lesson_226,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_47,lesson_227,SESSION,15
track_6,Programming,course_8,Data Structures,topic_47,lesson_228,PRACTICE,5
track_6,Programming,course_8,Data Structures,topic_47,lesson_229,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_47,lesson_230,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_47,lesson_231,SESSION,15
track_6,Programming,course_8,Data Structures,topic_47,lesson_232,SESSION,15
track_6,Programming,course_8,Data Structures,topic_47,lesson_233,SESSION,15
track_6,Programming,course_8,Data Structures,topic_47,lesson_234,SESSION,15
track_6,Programming,course_8,Data Structures,topic_47,lesson_235,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_47,lesson_236,SESSION,20
track_6,Programming,course_8,Data Structures,topic_47,lesson_237,SESSION,15
track_6,Programming,course_8,Data Structures,topic_47,lesson_238,SESSION,35
track_6,Programming,course_8,Data Structures,topic_47,lesson_239,PRACTICE,10
track_6,Programming,course_8,Data Structures,topic_47,lesson_240,SESSION,15
track_6,Programming,course_8,Data Structures,topic_47,lesson_241,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_47,lesson_242,SESSION,10
track_6,Programming,course_8,Data Structures,topic_48,lesson_243,SESSION,15
track_6,Programming,course_8,Data Structures,topic_48,lesson_244,SESSION,15
track_6,Programming,course_8,Data Structures,topic_48,lesson_245,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_246,SESSION,15
track_6,Programming,course_8,Data Structures,topic_48,lesson_247,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_248,SESSION,15
track_6,Programming,course_8,Data Structures,topic_48,lesson_249,SESSION,30
track_6,Programming,course_8,Data Structures,topic_48,lesson_250,SESSION,15
track_6,Programming,course_8,Data Structures,topic_48,lesson_251,PRACTICE,5
track_6,Programming,course_8,Data Structures,topic_48,lesson_252,PRACTICE,20
track_6,Programming,course_8,Data Structures,topic_48,lesson_253,SESSION,15
track_6,Programming,course_8,Data Structures,topic_48,lesson_254,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_255,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_256,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_257,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_258,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_259,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_260,SESSION,30
track_6,Programming,course_8,Data Structures,topic_48,lesson_261,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_262,SESSION,30
track_6,Programming,course_8,Data Structures,topic_48,lesson_263,PRACTICE,20
track_6,Programming,course_8,Data Structures,topic_48,lesson_264,SESSION,15
track_6,Programming,course_8,Data Structures,topic_48,lesson_265,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_266,SESSION,30
track_6,Programming,course_8,Data Structures,topic_48,lesson_267,SESSION,40
track_6,Programming,course_8,Data Structures,topic_48,lesson_268,SESSION,35
track_6,Programming,course_8,Data Structures,topic_48,lesson_269,SESSION,15
track_6,Programming,course_8,Data Structures,topic_48,lesson_270,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_271,SESSION,45
track_6,Programming,course_8,Data Structures,topic_48,lesson_272,SESSION,35
track_6,Programming,course_8,Data Structures,topic_48,lesson_273,SESSION,25
track_6,Programming,course_8,Data Structures,topic_48,lesson_274,SESSION,15
track_6,Programming,course_8,Data Structures,topic_48,lesson_275,SESSION,15
track_6,Programming,course_8,Data Structures,topic_48,lesson_276,SESSION,30
track_6,Programming,course_8,Data Structures,topic_48,lesson_277,SESSION,35
track_6,Programming,course_8,Data Structures,topic_48,lesson_278,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_48,lesson_279,SESSION,20
track_6,Programming,course_8,Data Structures,topic_48,lesson_280,SESSION,30
track_6,Programming,course_8,Data Structures,topic_48,lesson_281,SESSION,20
track_6,Programming,course_8,Data Structures,topic_48,lesson_282,SESSION,35
track_6,Programming,course_8,Data Structures,topic_48,lesson_283,SESSION,40
track_6,Programming,course_8,Data Structures,topic_49,lesson_284,SESSION,15
track_6,Programming,course_8,Data Structures,topic_49,lesson_285,SESSION,15
track_6,Programming,course_8,Data Structures,topic_49,lesson_286,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_49,lesson_287,PRACTICE,90
track_6,Programming,course_8,Data Structures,topic_49,lesson_288,PRACTICE,15
track_6,Programming,course_8,Data Structures,topic_49,lesson_289,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_49,lesson_290,SESSION,15
track_6,Programming,course_8,Data Structures,topic_49,lesson_291,PRACTICE,90
track_6,Programming,course_8,Data Structures,topic_49,lesson_292,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_49,lesson_293,SESSION,25
track_6,Programming,course_8,Data Structures,topic_49,lesson_294,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_49,lesson_295,PRACTICE,10
track_6,Programming,course_8,Data Structures,topic_49,lesson_296,SESSION,60
track_6,Programming,course_8,Data Structures,topic_49,lesson_297,SESSION,15
track_6,Programming,course_8,Data Structures,topic_49,lesson_298,SESSION,55
track_6,Programming,course_8,Data Structures,topic_49,lesson_299,PRACTICE,60
track_6,Programming,course_8,Data Structures,topic_49,lesson_300,PRACTICE,30
track_6,Programming,course_8,Data Structures,topic_49,lesson_301,SESSION,25
